Title,Price,Brand,Model,Link
"Thermalright AXP90-X47 White Low Profile CPU Air Cooler with Quite 90mm TL-9015W PWM Fan, 4 Heat Pipes, 47mm Height, for AMD AM4/Intel LGA 1150/1151/1155/1156/1200, White Coated Heatsink",36.9,Thermalright,AXP90-X47 White,https://amazon.com/dp/B097DWR23Q?tag=pcbuilder00-20
"Thermalright AXP-90 X47 Black Low Profile CPU Air Cooler with Quite 90mm TL-9015B PWM Fan, 4 Heat Pipes, 47mm Height, for AMD AM4/Intel LGA 1150/1151/1155/1156/1200 (AXP-90 X47 Black)",36.9,Thermalright,AXP90 X47 BLACK,https://amazon.com/dp/B097DTKLRC?tag=pcbuilder00-20
"ID-COOLING SE-914-XT ARGB Cooler 131mm Height CPU Air Cooler Addressable RGB Light Sync with Motherboard(5V 3-PIN Connector) 92mm PWM Fan 4 Heatpipes CPU Fan for Intel/AMD, LGA 1700 Compatible",36.99,ID-COOLING,SE-914-XT,https://amazon.com/dp/B08PYJZ4RY?tag=pcbuilder00-20
SilenX EFZ-92HA3 Effizio Compact 92mm AMD/Intel CPU Processor Heatsink Cooler,37.04,SilenX,EFZ-92HA3,https://amazon.com/dp/B005Z1QGNO?tag=pcbuilder00-20
Hyper 212 Spectrum V3 Low Profile CPU Air Cooler with Quite 120mm PWM Fan Fit,37.99,iHTP,Hyper 212 Spectrum V3,https://amazon.com/dp/B0BVFNB48N?tag=pcbuilder00-20
"EVGA mITX 92mm, Sleeve, Direct Touch 4 Heat Pipe, Intel Socket 1150/1155/1156 ACX CPU Cooler",38.6,EVGA,100-FS-C901-KR,https://amazon.com/dp/B00FS6O20A?tag=pcbuilder00-20
Hyper TX3 ??CPU Cooler with 3 Direct Contact Heat Pipes,38.64,Cooler Master,126799,https://amazon.com/dp/B005HIRDUA?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 SE ARGB White CPU Air Cooler, 6 Heat Pipes CPU Cooler",38.9,Thermalright,PA120 SE WHITE ARGB 1700-D2,https://amazon.com/dp/B09P4KH7QK?tag=pcbuilder00-20
SilverStone Technology Argon Series CPU Cooler with 92mm Cooling Fan for Socket,38.99,SilverStone Technology,AR08,https://amazon.com/dp/B01BVC8J1W?tag=pcbuilder00-20
"Dynatron R14 CPU Cooler Fan, Radiator refoidisseurs and CPU Cooler, 6 cm ??LGA 2011 Socket (R), 1500 RPM, Core i7/Core i7 Extreme Edition",39,Dynatron,R14 LGA2011,https://amazon.com/dp/B005NBORN2?tag=pcbuilder00-20
Titan Dragonfly 3 CPU Cooler,39.26,TITAN,TTC-NC85TZ(RB),https://amazon.com/dp/B00HWICMS6?tag=pcbuilder00-20
"Silverstone Tek Low-Profile Heatsink CPU Cooler with 92mm PWM Fan, Four 6mm Heat Pipes, Intel LGA1155/1156/1150 and AMD AM2/AM3/FM1/FM2 AR06",39.65,SilverStone Technology,AR06,https://amazon.com/dp/B00N4OBH92?tag=pcbuilder00-20
Titan CPTs NC95TZ Fan for PC,39.77,Titan,TTC-NC95TZ,https://amazon.com/dp/B00HWICE6G?tag=pcbuilder00-20
"be quiet! Pure Rock 2, BK006, 150W TDP, CPU cooler, brushed aluminum, HDT technology",39.89,be quiet!,Pure Rock 2,https://amazon.com/dp/B087VM7HT2?tag=pcbuilder00-20
Silverstone Tek Argon Series CPU Cooler with 120mm Cooling Fan,39.98,SilverStone Technology,AR01,https://amazon.com/dp/B00CGYP3FA?tag=pcbuilder00-20
"Cooler Master Hyper 212 Black Edition RGB CPU Air Cooler, SF120R RGB Fan, Anodized Gun-Metal Black, Brushed Nickel Fins, 4 Copper Direct Contact Heat Pipes for AMD Ryzen/Intel LGA1700/1200/1151",39.99,Cooler Master,Hyper 212,https://amazon.com/dp/B09KYC4Z98?tag=pcbuilder00-20
"Cooler Master Hyper 212 EVO V2 CPU Air Cooler with SickleFlow 120, PWM Fan",39.99,Cooler Master,RR-2V2E-18PK-R2,https://amazon.com/dp/B09KYDY9HB?tag=pcbuilder00-20
"Cooler Master Hyper T2 Compact CPU Cooler  Dual Looped, CDC Heatpipes, 92mm PWM Fan, Aluminum Fins for AMD Ryzen/Intel LGA1200/1151",39.99,Cooler Master,Hyper T2,https://amazon.com/dp/B00K7809O2?tag=pcbuilder00-20
"ARCTIC Freezer 34 eSports - Tower CPU Cooler with BioniX P-series case fan, 120 mm PWM fan, for Intel and AMD socket",39.99,ARCTIC,Freezer 34 eSports,https://amazon.com/dp/B07MQ9MQ5M?tag=pcbuilder00-20
"ARCTIC Freezer 34 eSports - Tower CPU Cooler with BioniX P-series case fan, 120 mm PWM fan, for Intel and AMD socket",39.99,ARCTIC,Freezer 34,https://amazon.com/dp/B07MJGN15G?tag=pcbuilder00-20
"ARCTIC Freezer 34 eSports - Tower CPU Cooler with BioniX P-series case fan, 120 mm PWM fan, for Intel and AMD socket",39.99,ARCTIC,ACFRE00057A,https://amazon.com/dp/B07MC8BLC3?tag=pcbuilder00-20
"DEEP COOL GAMMAXX400V2 Red CPU Air Cooler with 4 Heatpipes, 120mm PWM Fan and Red LED for Intel/AMD CPUs (AM4 Compatible)",39.99,DEEP COOL,GAMMAXX 400 V2,https://amazon.com/dp/B086WNPXVP?tag=pcbuilder00-20
"Noctua NH-L9i, Premium Low-Profile CPU Cooler for Intel LGA115x (Brown)",39.99,Noctua,NH-L9i,https://amazon.com/dp/B009VCAJ7W?tag=pcbuilder00-20
"DeepCool AK400 CPU Air Cooler 220w TDP 6mm x 4 Nickel Plated Copper Heat Pipes CPU Cooler with PWM 120mm FDB Fan 1850RPM for Intel LGA 1700/1200/1151/1150/1155 AMD AM5/AM4, White",39.99,DEEP COOL,AK400,https://amazon.com/dp/B09Q5THLVX?tag=pcbuilder00-20
DeepCool AK400 ZERO DARK CPU Air Cooler 220w TDP ALL-Black Heatsink 6mm x 4 Nickel Plated Copper Heat Pipes CPU Cooler with PWM 120mm FDB Fan 1850RPM for Intel LGA 1700/1200/1151/1150/1155 AMD AM5/AM4,39.99,DEEP COOL,AK400,https://amazon.com/dp/B0B6FDGX3H?tag=pcbuilder00-20
ID-COOLING IS-55 Black CPU Cooler Low Profile 57mm Height CPU Air Cooler,39.99,ID-COOLING,IS-55 Black,https://amazon.com/dp/B0BFPRYB5Y?tag=pcbuilder00-20
"DeepCool AG500 BK ARGB Single-Tower Performance CPU Cooler, 5 Direct Contact Copper Heat Pipes",39.99,DeepCool,R-AG500-BKANMN-G-1,https://amazon.com/dp/B0BM9GHK22?tag=pcbuilder00-20
Thermaltake Frio Silent 14 165W Intel/AMD 140mm CPU Cooling Fan,39.99,Thermaltake,Frio Silent 14,https://amazon.com/dp/B00UAZ6CHK?tag=pcbuilder00-20
ID-COOLING SE-207-XT Slim Snow 135mm Height White CPU Cooler,39.99,ID-COOLING,SE-207-XT SLIM SNOW,https://amazon.com/dp/B0BLSDH7M4?tag=pcbuilder00-20
ZEUS GAMDIAS ARGB CPU Air Cooler with 4 Heat Pips 120mm PWM Fan for Intel LGA 1700/1200/115X AMD Ryzen AM4 Universal Socket,39.99,ZEUS GAMDIAS,BOREAS E1-410,https://amazon.com/dp/B08WWKRWHN?tag=pcbuilder00-20
"ID-COOLING IS-55 ARGB CPU Cooler Low Profile 57mm Height CPU Air Cooler ARGB 5 Heatpipes 120x120x15mm Slim Fan, CPU Fan for Intel LGA1700/115X/1200; AMD AM4/AM5",39.99,ID-COOLING,IS-55 ARGB,https://amazon.com/dp/B0B38JL29B?tag=pcbuilder00-20
"ID-COOLING IS-55 ARGB White CPU Cooler Low Profile 57mm Height CPU Air Cooler ARGB 5 Heatpipes 120x120x15mm Slim Fan, CPU Fan for Intel LGA1700/115X/1200; AMD AM4/AM5",39.99,ID-COOLING,IS-55 ARGB WHITE,https://amazon.com/dp/B0B38JPZ7L?tag=pcbuilder00-20
DEEPCOOL GAMMAXX S40 CPU Cooler 4 Heatpipes 120mm Round Fan INTEL/AMD AM4 Compatible,40.03,DEEP COOL,GAMMAXX S40,https://amazon.com/dp/B00CVWQEIW?tag=pcbuilder00-20
"Thermalright Frost Tower 120 CPU Air Cooler, 6 Heatpipes, CPU Cooler",40.9,Thermalright,FT120,https://amazon.com/dp/B0BR84PRP8?tag=pcbuilder00-20
SilverStone Technology AR09-115XP 2U Rackmount Server/Small Form Factor Intel CPU Cooler with Push Pin Design,40.99,SilverStone Technology,AR09-115XP,https://amazon.com/dp/B01N1V54GZ?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 CPU Air Cooler, 6 Heat Pipes, Dual 120mm TL-C12 PWM Fan,Aluminium Heatsink Cover, AGHP Technology",41.3,Thermalright,LM-PA 120,https://amazon.com/dp/B08S77DVDS?tag=pcbuilder00-20
"Thermalright AXP90-X47 Full Low Profile CPU Cooler, with 92mm TL-9015R Slim PWM Fan",41.9,Thermalright,AXP-90 X47 FULL Cooper,https://amazon.com/dp/B09CGXBL8L?tag=pcbuilder00-20
Dynatron R9 2U 80mm LGA 2011 Sandy Bridge EP/EX CPU Heatsink Fan Cooler,41.95,Dynatron,R9,https://amazon.com/dp/B008LA7B26?tag=pcbuilder00-20
Akasa Vegas Chroma LG RGB CPU Cooler for Intel 115X with adressable RGB Fan,42,Akasa,AK-CC7139HP01,https://amazon.com/dp/B084HBKMW1?tag=pcbuilder00-20
"SilverStone SST-KR01 - Kryton CPU Cooler, Low Profile, slim dual ball bearing 80mm PWM, 54mm tall, AMD",42.02,SilverStone Technology,Krypton KR01,https://amazon.com/dp/B07G4TRNLS?tag=pcbuilder00-20
"Cooler Master MasterAir G200P RGB Low-Profile CPU Air Cooler, 39.4 mm Ultra-Low-Profile Heatsink, Two C-Shaped Heatpipe, 92mm PWM Fan, RGB Lighting",42.5,Cooler Master,MasterAIR G200P,https://amazon.com/dp/B082WZDY8B?tag=pcbuilder00-20
Silverstone Tek Super Low Profile CPU Cooler for Intel Socket LGA115X with 80mm Fan and 2x Copper Heat Pipes,42.51,SilverStone Technology,AR04,https://amazon.com/dp/B00GLM6EWY?tag=pcbuilder00-20
"Thermalright PS120SE CPU Air Cooler, 7 Heat Pipes CPU Cooler,Dual 120mm TL-C12B V2 PWM Fan",42.9,Thermalright,PS120SE,https://amazon.com/dp/B0BNH1W546?tag=pcbuilder00-20
"Cooler Master Hyper 212 Evo CPU Cooler, 4 CDC Heatpipes, 120mm PWM Fan, Aluminum Fins",42.99,Cooler Master,Hyper 212 EVO,https://amazon.com/dp/B005O65JXI?tag=pcbuilder00-20
True Spirit 140 Direct,42.99,Thermalright,TS-140D,https://amazon.com/dp/B01MQCK1PJ?tag=pcbuilder00-20
Dynatron Cooling Fan/Heatsink New,43,Dynatron,K199,https://amazon.com/dp/B005OYEU7G?tag=pcbuilder00-20
SilverStone Technology SST-AR11 SFF 95 Watt Intel 115X CPU Cooler with 4 heat pipe design at only 47mm tall AR11,43.11,SilverStone Technology,SST-AR11,https://amazon.com/dp/B07CK1RNQ2?tag=pcbuilder00-20
Dynatron Cooling Fan/Heatsink K17,43.53,Dynatron,K17,https://amazon.com/dp/B006VYV9PE?tag=pcbuilder00-20
"Zalman CNPS 16x, Real aRGB LED CPU Cooler with 4D Patented Corrugated Fin Design, Quiet 120mm RGB Fan, for Intel & AMD Ready",43.78,Zalman,CNPS10X-BLK,https://amazon.com/dp/B084ZX4ZSQ?tag=pcbuilder00-20
"SilverStone Argon CPU Cooler 3 Direct Contact Heatpipe, 92mm PWM",44.69,SilverStone Technology,AR08 V2,https://amazon.com/dp/B0722KC8TX?tag=pcbuilder00-20
"be quiet! Pure Rock 2 Black, BK007, 150W TDP, CPU Cooler, Elegant Black Surface, HDT Technology",44.9,be quiet!,Pure Rock 2,https://amazon.com/dp/B087VL2Z21?tag=pcbuilder00-20
Copper Heatsink K129 for Intel Xeon3400 1U LGA1156 Lynnfield Retail,44.93,Dynatron,K129,https://amazon.com/dp/B004HSSZIA?tag=pcbuilder00-20
Dynatron R27 Side Fan CPU Cooler 3U for Intel Socket LGA2011,44.93,Dynatron,R27,https://amazon.com/dp/B00ICJ811Q?tag=pcbuilder00-20
Dynatron R8 Intel Sandy Bridge EP/EX Processors for socket 2011 2U Passive Solution CPU Cooler,44.93,Dynatron,R8,https://amazon.com/dp/B008LA7AUE?tag=pcbuilder00-20
"Noctua NH-L9a-AM4, Premium Low-Profile CPU Cooler for AMD AM4 (Brown)",44.95,Noctua,NH L9a,https://amazon.com/dp/B075SG1T3X?tag=pcbuilder00-20
"Noctua NH-L9i-17xx, Premium Low-Profile CPU Cooler for Intel LGA1700 (Brown)",44.95,Noctua,NH-L9i-17xx,https://amazon.com/dp/B09HCLB7M3?tag=pcbuilder00-20
Dynatron R25 1U Active CPU Narrow Cooler,44.95,Dynatron,R25 1U,https://amazon.com/dp/B00D4MAITY?tag=pcbuilder00-20
"Noctua NH-L9a-AM5, Premium Low-Profile CPU Cooler for AMD AM5 (Brown)",44.95,Noctua,NH-L9a-AM5,https://amazon.com/dp/B0BNL8ZM1T?tag=pcbuilder00-20
Gelid Solutions Cc Tranq 02 A 120mm Hydro Dynamic Bearing Cpu Cooler,44.96,Gelid Solutions,Tranq 02,https://amazon.com/dp/B0058HUSPM?tag=pcbuilder00-20
Thermaltake RIING Silent 150W Intel/AMD 120mm High Airflow LED Fan CPU Cooler,44.99,Thermaltake,CL-P022-AL12RE-A,https://amazon.com/dp/B01EZV36EQ?tag=pcbuilder00-20
ID-COOLING SE-225-XT Black CPU Cooler AM4 CPU Cooler 5 Heatpipes CPU Air Cooler 2x120mm Push-Pull PWM Fan Air Cooling for Intel/AMD,44.99,ID-COOLING,SE-225-XT,https://amazon.com/dp/B08LPDDM4B?tag=pcbuilder00-20
"Thermaltake TOUGHAIR 510 180W TDP CPU Cooler Racing Green, Intel/AMD Socket (LGA 1700/1200)",44.99,Thermaltake,CL-P075-AL12RG-A,https://amazon.com/dp/B09TNBNY3Z?tag=pcbuilder00-20
Gelid Solutions SnowStorm 92mm Silent Fan with Intelligent PWM Control,44.99,Gelid Solutions,SnowStorm 01,https://amazon.com/dp/B00PVY7TUE?tag=pcbuilder00-20
EVERCOOL HPM-12025 120mm Ever Lubricate Transformer 3 CPU Cooler,45,Evercool,HPM-12025,https://amazon.com/dp/B007H9KSDG?tag=pcbuilder00-20
"Thermalright Silver Soul 110 Black Dual Tower CPU Air Cooler, 5x6mm Heat Pipes, 110mm Height, TL-B9B PWM Fan, Aluminium Heatsink Cover, AGHP Technology, for AMD AM4/Intel LGA1200/1150/1151",45.9,Thermalright,SS110 BLACK,https://amazon.com/dp/B09MVKFTDM?tag=pcbuilder00-20
"Enermax ETS-F40 A-RGB CPU Air Cooler White - 140mm PWM Fan, 4 Copper Direct Heat Pipes",45.99,Enermax,ETS-F40-W-ARGB,https://amazon.com/dp/B08WYWMD1T?tag=pcbuilder00-20
"Silverstone Tek Low-Profile Heatsink CPU Cooler with 92mm PWM Fan, Two 6mm Heat Pipes",46.43,SilverStone Technology,AR05,https://amazon.com/dp/B00N4OBHCE?tag=pcbuilder00-20
"Noctua NH-U12S Redux, High Performance CPU Cooler with NF-P12 redux-1700 PWM 120mm Fan",46.98,Noctua,NH-U12Sredux,https://amazon.com/dp/B08WPDD6GD?tag=pcbuilder00-20
"ARCTIC Freezer A35 A-RGB - Single Tower CPU Cooler with a A-RGB, AMD Specific, Pressure Optimized 120 mm P-Fan, 200-1700 RPM, 4 Heat Pipes, incl. MX-5 Thermal Paste - Black",46.99,ARCTIC,Freezer A35 A-RGB,https://amazon.com/dp/B09JM7W76Z?tag=pcbuilder00-20
SilverStone Technology AR10-115XS 3U Rackmount Server/Small Form Factor Intel CPU Cooler with Screw Bracket,46.99,SilverStone Technology,AR10-115XS,https://amazon.com/dp/B01N0TNFY8?tag=pcbuilder00-20
"ARCTIC Freezer i35 A-RGB - Single Tower CPU Cooler with A-RGB, Intel specific, Pressure optimized 120 mm P-fan, 200-1700 RPM, 4 Heat Pipes, incl. MX-5 Thermal Paste - Black",47,ARCTIC,Freezer i35 A-RGB,https://amazon.com/dp/B09JM64XTQ?tag=pcbuilder00-20
"Zalman CNPS 16x, Real aRGB LED CPU Cooler with 4D Patented Corrugated Fin Design, Quiet 120mm RGB Fan, for Intel & AMD Ready (Black)",47.06,Zalman,CNPS 10X,https://amazon.com/dp/B084ZXD7BH?tag=pcbuilder00-20
"be quiet! Shadow Rock Slim 2 (BK032), 160W TDP, CPU Cooler, Intel-1700/1200/2066/1150/1151/1155/2011(-3) Square ILM, AMD-AM4",47.9,be quiet!,Shadow Rock Slim 2,https://amazon.com/dp/B09B7JXQS8?tag=pcbuilder00-20
Dynatron T318 1U LGA 2011 Sandy Bridge EP/EX CPU Heatsink,47.93,Dynatron,T318,https://amazon.com/dp/B00A21361W?tag=pcbuilder00-20
"Cooler Master Hyper 212 LED CPU Air Cooler,  4 CDC Heatpipes, 120mm PWM Fan, Quiet Spin Technology , Red LEDs",48,Cooler Master,Hyper 212,https://amazon.com/dp/B01KBXKP8W?tag=pcbuilder00-20
SilverStone Technology AR09-115XS 2U Rackmount Server/Small Form Factor Intel CPU Cooler with Screw Bracket,48.01,SilverStone Technology,AR09-115XS,https://amazon.com/dp/B01N0TNDK7?tag=pcbuilder00-20
Cryorig M9A AMD Smallest Tower CPU Cooler with Jet Fin Acceleration System - Silver/Black,48.52,Cryorig,M9A,https://amazon.com/dp/B0177GTUE6?tag=pcbuilder00-20
"Thermaltake TOUGHAIR 510 180W TDP Cooler Turquoise Edition, Intel/AMD Socket (LGA 1700/1200)",48.79,Thermaltake,CL-P075-AL12TQ-A,https://amazon.com/dp/B09TN6KV4P?tag=pcbuilder00-20
"Cooler Master Hyper 212 Halo Black CPU Air Cooler, MF120 Halo² Fan, Dual Loop ARGB",48.9,Cooler Master,RR-S4KK-20PA-R1,https://amazon.com/dp/B0BRBWL38D?tag=pcbuilder00-20
"Cooler Master Hyper 212 Halo White CPU Air Cooler, MF120 Halo² Fan, Dual Loop ARGB",48.9,Cooler Master,RR-S4WW-20PA-R1,https://amazon.com/dp/B0BRBWBXFB?tag=pcbuilder00-20
Xigmatek HDT-D1284 120mm Rifle CPU Cooler,49,Xigmatek,HDT D1284,https://amazon.com/dp/B002AS9VQ4?tag=pcbuilder00-20
DeepCool CPU Cooler (GAMMAXX 400 White),49.05,DEEP COOL,GAMMAXX 400 WHITE,https://amazon.com/dp/B06XWST7B7?tag=pcbuilder00-20
"be quiet! BK034 Pure Rock LP 100W TDP -Intel 1700/1200 / 1150/1151 / 1155, AMD -AM5 / AM4",49.9,be quiet!,BK034,https://amazon.com/dp/B0BNYVJNL9?tag=pcbuilder00-20
"be quiet! Shadow Rock 3, BK004, 190W TDP, CPU Cooler, HDT Technology",49.9,be quiet!,Shadow Rock 3,https://amazon.com/dp/B084XYKDF4?tag=pcbuilder00-20
"be quiet! Shadow Rock LP, BK002, 130W TDP, CPU Cooler, Low Profile",49.9,be quiet!,Shadow Rock LP,https://amazon.com/dp/B00VGDN6F6?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 CPU Air Cooler, 6 Heat Pipes, Dual 120mm TL-C12W-S PWM Fan,Aluminium Heatsink Cover, AGHP Technology, for AMD AM4/Intel LGA 1150/1151/1200/2011 (PA120 White ARGB)",49.9,Thermalright,Peerless Assassin 120 White ARGB,https://amazon.com/dp/B0B87WZYPR?tag=pcbuilder00-20
Dynatron R15 Intel Lga2011 Sandy Bridge Ep/ex Processors 1u Passive Cooler,49.92,Dynatron,R15,https://amazon.com/dp/B006MNFMBG?tag=pcbuilder00-20
"ARCTIC Freezer 34 eSports DUO - Tower CPU Cooler with BioniX P-Series case fan in push-pull, 120 mm PWM fan, for Intel and AMD socket",49.94,ARCTIC,Freezer 34 eSports DUO,https://amazon.com/dp/B07MC8CRVZ?tag=pcbuilder00-20
Thermaltake UX210 ARGB Sync Intel/AM5/AMD (LGA 1200) CPU Cooler,49.99,Thermaltake,CL-P079-CA12SW-A,https://amazon.com/dp/B08WNWHFXX?tag=pcbuilder00-20
DeepCool AK500 CPU Air Cooler 240w TDP Giant Heatsink 90mm Thickness with 5 Copper Heat Pipes BBHT Technology CPU Cooler 120mm PWM Fan for AMD AM5/AM4 Intel LGA 2066/2011-v3/2011/1700/1200/1151/1155,49.99,DEEP COOL,AK500,https://amazon.com/dp/B0B3XQDS92?tag=pcbuilder00-20
Enermax ETS-F40 A-RGB CPU Air Cooler Black,49.99,Enermax,ETS-F40-BK-ARGB,https://amazon.com/dp/B08WYNGGHM?tag=pcbuilder00-20
"ID-COOLING SE-226-XT Black CPU Cooler LGA1700 CPU Air Cooler 6 Heatpipes All-Black CPU Fan 120mm PWM Fan, Intel/AMD",49.99,ID-COOLING,SE-226-XT-BLACK,https://amazon.com/dp/B09FDXJV3M?tag=pcbuilder00-20
Enermax ETS-T50 Axe Addressable RGB CPU Air Cooler 230W+ TDP for Intel/AMD Univeral Socket 5 Direct Contact Heat Pipes 120mm PWM Fan Black,49.99,Enermax,ETS-T50A-BK-ARGB,https://amazon.com/dp/B07YFVML34?tag=pcbuilder00-20
NZXT T120 CPU Air Cooler - RC-TN120-B1 - CPU Liquid Cooler - Conductive Copper Pipes,49.99,NZXT,RC-TN120-B1,https://amazon.com/dp/B0BFZF7D86?tag=pcbuilder00-20
NZXT T120 RGB CPU Air Cooler - RC-TR120-B1 - RGB CPU Liquid Cooler,49.99,NZXT,RC-TR120-B1,https://amazon.com/dp/B0BFZNZMN2?tag=pcbuilder00-20
NZXT T120 RGB CPU Air Cooler - RC-TR120-W1 - CPU Liquid Cooler,49.99,NZXT,RC-TR120-W1,https://amazon.com/dp/B0BFZLJR6P?tag=pcbuilder00-20
Thermalright ARO-M14G for AMD Ryzen only,49.99,Thermalright,ARO-M14G,https://amazon.com/dp/B07C3KSHZR?tag=pcbuilder00-20
"Scythe Big Shuriken 3 Rev.B CPU Air Cooler, 120mm Low Profile (67mm Tall), Intel LGA1700, LGA1151, AMD AM5/AM4/Ryzen",49.99,SCYTHE,Shuriken 3 Rev.B,https://amazon.com/dp/B09SH4R8VV?tag=pcbuilder00-20
DEEPCOOL GAMMAXX GT V2 CPU Air Cooler Features 4 Heatpipes and 120mm RGB PWM Fan,49.99,DeepCool,GAMMAXX GT V2,https://amazon.com/dp/B0876GWBS5?tag=pcbuilder00-20
EverCool LGAL1156A-B715 Intel LGA1156/1155 i3/i5/i7 1U Copper Active Cooler,49.99,Evercool,LGAL1156A-B715,https://amazon.com/dp/B084B1MHPV?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 CPU Air Cooler, 6 Heat Pipes, Dual 120mm TL-C12W PWM Fan",50.9,Thermalright,Peerless Assassin 120 White,https://amazon.com/dp/B0B87XLHWT?tag=pcbuilder00-20
Dynatron R13 Copper Heatsink with 2 Ball Bearing 1U Blower for Intel Socket 2011 (Narrow ILM),51.73,Dynatron,R13,https://amazon.com/dp/B008765M3E?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 White CPU Air Cooler, 6 Heat Pipes, Dual 120mm TL-C12W Fan, Aluminium Cover, AGHP Technology, for AMD AM4/AM5/Intel LGA 1150/1151/1155/1156/1200/1700/2011/2066",51.89,Thermalright,PA120 WHITE,https://amazon.com/dp/B09CM2Z22K?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 Black CPU Air Cooler, 6 Heat Pipes, Dual 120mm TL-C12B Fans, Aluminium Cover, AGHP Heatsink Technology, for AMD AM4/AM5/Intel LGA 1700/1150/1151/1155/1156/1200",51.89,Thermalright,Peerless Assassin 120,https://amazon.com/dp/B09CM2224K?tag=pcbuilder00-20
Thermaltake Riing Silent 12 RGB Sync Edition CPU Cooler,52.76,Thermaltake,CL-P052-AL12SW-A,https://amazon.com/dp/B07CQCR584?tag=pcbuilder00-20
"ARCTIC Freezer 34 eSports DUO - Tower CPU Cooler with BioniX P-Series case fan in push-pull, 120 mm PWM fan, for Intel and AMD socket - White",52.79,ARCTIC,Freezer 34 eSports DUO,https://amazon.com/dp/B07MJGNJB3?tag=pcbuilder00-20
"be quiet! Pure Rock 2 FX (BK033), 150W TDP, CPU Cooler, ARGB,Intel-1700/1200/2066/1150/1151/1155/2011(-3) Square ILM, AMD-AM5/AM4",52.9,be quiet!,BK033,https://amazon.com/dp/B0B7NVZFDM?tag=pcbuilder00-20
"ARCTIC Freezer 34 Esports Duo - Tower CPU Cooler with BioniX P-Series case Fan in Push-Pull, 120 mm PWM Fan, for Intel and AMD Socket, LGA1700 Compatible - Grey",52.99,ARCTIC,Freezer 34 Esports Duo,https://amazon.com/dp/B0846LPTLD?tag=pcbuilder00-20
"Reeven Justice 120mm Air CPU Cooler, Tower Heatsink with 6 Heatpipes and PWM Fan, Intel LGA1151, AMD",53.6,Reeven,RC-1204,https://amazon.com/dp/B0752THQ73?tag=pcbuilder00-20
"Thermalright Peerless Assassin 120 White ARGB CPU Air Cooler, 6 Heatpipes, 5V ARGB Lighting, Dual TL-C12W-S PWM Fan,Aluminium Heatsink Cover, AGHP Technology, for AMD AM4 AM5/Intel 1150/1200/2066",54.11,Thermalright,Peerless Assassin 120,https://amazon.com/dp/B08XLWLSHK?tag=pcbuilder00-20
"Thermalright FC140 CPU Air Cooler, 5 Heat Pipes, TL-C12 PRO-G and TL-D14X PWM Fan",54.49,Thermalright,FC140-D2,https://amazon.com/dp/B09P35NQXS?tag=pcbuilder00-20
"Thermalright Silver Soul 110 Black Dual Tower CPU Air Cooler, 5x6mm Heat Pipes, 110mm Height, TL-B9B PWM Fan, Aluminium Heatsink Cover, AGHP Technology, for AMD AM4/Intel LGA1200/1150/1151",54.9,Thermalright,Silver Soul 135 BLACK-D2,https://amazon.com/dp/B09M3HTQ8B?tag=pcbuilder00-20
"Noctua NH-L12 Ghost S1 Edition, Premium Low Profile CPU Cooler with Quiet 92mm PWM Fan (Brown)",54.93,Noctua,L12 Ghost S1 edition,https://amazon.com/dp/B08B41TV7S?tag=pcbuilder00-20
"Noctua NH-D9L, Premium CPU Cooler with NF-A9 92mm Fan (Brown)",54.95,Noctua,NH D9L,https://amazon.com/dp/B00QCEWTAW?tag=pcbuilder00-20
"Noctua NH-L9a-AM4 chromax.Black, Low-Profile CPU Cooler for AMD AM4",54.95,Noctua,NH-L9A-AM4 CH.BK,https://amazon.com/dp/B083LQVX5W?tag=pcbuilder00-20
"Noctua NH-L9i chromax.Black, Low-Profile CPU Cooler for Intel LGA115x",54.95,Noctua,NH-L9i CH.BK,https://amazon.com/dp/B07Y892M38?tag=pcbuilder00-20
"Noctua NH-L9i-17xx chromax.Black, Premium Low-Profile CPU Cooler for Intel LGA1700",54.95,Noctua,NF-L9i-17xxchromaxblack,https://amazon.com/dp/B09HCHYMJM?tag=pcbuilder00-20
"Noctua NH-L9a-AM5 chromax.Black, Premium Low-Profile CPU Cooler for AMD AM5 (Black)",54.95,Noctua,NH-L9a-AM5 chromax.black,https://amazon.com/dp/B0BNLB8VXS?tag=pcbuilder00-20
DeepCool CPU Air Cooler GAMMAXX AG620 Mighty 260w TDP 6mm x 6 Nickel Plated Copper Heat Pipes BBHT Technology CPU Cooler with 120mm Fan PWM 1850RPM for Intel LGA 1700/1200/1151/1150/1155 AMD AM5/AM4,54.99,DEEP COOL,GAMMAXX AG620 Mighty,https://amazon.com/dp/B0B6FD741J?tag=pcbuilder00-20
DeepCool AK500 WH CPU Air Cooler 240w TDP Giant Heatsink 90mm Thickness,54.99,DeepCool,AK500 WH,https://amazon.com/dp/B0BP9N2B23?tag=pcbuilder00-20
